date,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming
2012-12-15,213.0,3.0,85.0,39.0,838.0,28.0,7.0,5.0,5.0,249.0,361.0,13.0,19.0,143.0,22.0,59.0,11.0,20.0,66.0,0.0,62.0,53.0,42.0,35.0,122.0,61.0,1.0,36.0,178.0,0.0,109.0,24.0,337.0,0.0,0.0,0.0,63.0,51.0,118.0,,7.0,19.0,8.0,45.0,238.0,5560.0,11.0,5.0,58.0,30.0,20.0,8.0,0.0
2012-12-22,297.0,2.0,106.0,60.0,1185.0,25.0,13.0,8.0,10.0,518.0,419.0,10.0,52.0,277.0,51.0,78.0,16.0,44.0,75.0,3.0,100.0,69.0,35.0,27.0,171.0,105.0,1.0,20.0,103.0,5.0,194.0,31.0,505.0,42.0,0.0,18.0,73.0,86.0,201.0,,13.0,19.0,14.0,100.0,433.0,7603.0,11.0,7.0,88.0,0.0,15.0,11.0,7.0
2012-12-29,233.0,4.0,50.0,46.0,1208.0,38.0,12.0,8.0,13.0,409.0,332.0,22.0,42.0,331.0,77.0,57.0,26.0,33.0,110.0,4.0,139.0,81.0,59.0,33.0,124.0,116.0,5.0,41.0,135.0,6.0,210.0,36.0,552.0,120.0,0.0,41.0,84.0,98.0,240.0,,18.0,30.0,14.0,114.0,348.0,7770.0,10.0,9.0,101.0,198.0,20.0,59.0,7.0
2013-01-05,192.0,0.0,54.0,56.0,799.0,29.0,14.0,12.0,6.0,269.0,257.0,13.0,32.0,265.0,78.0,19.0,19.0,43.0,86.0,1.0,78.0,57.0,36.0,50.0,87.0,97.0,0.0,32.0,85.0,7.0,153.0,26.0,366.0,113.0,0.0,72.0,56.0,41.0,210.0,,9.0,41.0,13.0,62.0,311.0,5928.0,0.0,9.0,106.0,123.0,17.0,18.0,4.0
2013-01-12,239.0,6.0,63.0,72.0,885.0,34.0,17.0,34.0,7.0,285.0,206.0,8.0,36.0,300.0,120.0,13.0,19.0,24.0,113.0,0.0,85.0,102.0,49.0,31.0,69.0,105.0,5.0,31.0,95.0,5.0,214.0,25.0,450.0,196.0,0.0,104.0,93.0,65.0,233.0,,6.0,79.0,16.0,114.0,467.0,6363.0,59.0,6.0,121.0,93.0,17.0,21.0,5.0
2013-01-19,312.0,7.0,111.0,102.0,970.0,42.0,21.0,27.0,4.0,454.0,170.0,21.0,58.0,384.0,220.0,39.0,34.0,53.0,139.0,7.0,163.0,88.0,77.0,73.0,85.0,100.0,5.0,34.0,128.0,11.0,223.0,34.0,397.0,283.0,3.0,141.0,178.0,78.0,279.0,,7.0,80.0,22.0,143.0,577.0,7937.0,43.0,8.0,193.0,39.0,28.0,48.0,10.0
2013-01-26,357.0,6.0,108.0,108.0,1177.0,69.0,17.0,27.0,4.0,466.0,223.0,28.0,56.0,453.0,305.0,81.0,55.0,74.0,121.0,14.0,148.0,116.0,141.0,77.0,84.0,147.0,4.0,46.0,133.0,10.0,270.0,52.0,436.0,345.0,5.0,224.0,283.0,89.0,437.0,,14.0,126.0,26.0,179.0,753.0,8909.0,4.0,12.0,226.0,148.0,39.0,125.0,12.0
2013-02-02,274.0,19.0,116.0,97.0,1083.0,92.0,34.0,28.0,3.0,513.0,255.0,26.0,63.0,477.0,302.0,93.0,62.0,100.0,179.0,25.0,160.0,144.0,157.0,108.0,88.0,193.0,15.0,67.0,143.0,13.0,252.0,56.0,532.0,391.0,6.0,336.0,263.0,64.0,499.0,,19.0,168.0,28.0,231.0,845.0,10349.0,39.0,14.0,248.0,221.0,44.0,163.0,12.0
2013-02-09,224.0,9.0,137.0,128.0,1274.0,100.0,39.0,29.0,3.0,407.0,258.0,37.0,72.0,404.0,281.0,67.0,59.0,96.0,133.0,27.0,137.0,143.0,208.0,106.0,74.0,187.0,6.0,40.0,123.0,20.0,268.0,48.0,513.0,424.0,9.0,207.0,109.0,96.0,394.0,,26.0,147.0,31.0,229.0,1004.0,9646.0,70.0,15.0,239.0,177.0,49.0,160.0,13.0
2013-02-16,244.0,23.0,127.0,135.0,1337.0,118.0,44.0,37.0,1.0,364.0,248.0,49.0,89.0,385.0,278.0,81.0,68.0,78.0,134.0,41.0,113.0,162.0,210.0,131.0,71.0,226.0,12.0,46.0,146.0,18.0,283.0,63.0,530.0,354.0,11.0,205.0,108.0,110.0,377.0,,29.0,127.0,49.0,213.0,1019.0,10081.0,53.0,20.0,241.0,289.0,66.0,152.0,11.0
2013-02-23,186.0,15.0,104.0,88.0,1372.0,113.0,44.0,32.0,0.0,278.0,203.0,47.0,91.0,365.0,245.0,82.0,63.0,90.0,97.0,35.0,96.0,152.0,257.0,125.0,53.0,203.0,20.0,88.0,149.0,21.0,319.0,54.0,491.0,267.0,13.0,179.0,91.0,73.0,372.0,,44.0,107.0,48.0,140.0,845.0,8674.0,35.0,14.0,206.0,274.0,70.0,149.0,10.0
2013-03-02,136.0,25.0,63.0,103.0,1313.0,104.0,25.0,29.0,0.0,181.0,132.0,43.0,84.0,346.0,195.0,81.0,59.0,65.0,80.0,34.0,70.0,123.0,192.0,134.0,46.0,154.0,20.0,73.0,207.0,26.0,260.0,48.0,344.0,181.0,14.0,145.0,82.0,79.0,306.0,,26.0,90.0,42.0,128.0,555.0,7100.0,14.0,12.0,166.0,258.0,56.0,175.0,10.0
2013-03-09,112.0,18.0,62.0,47.0,1208.0,76.0,20.0,24.0,0.0,210.0,98.0,42.0,94.0,289.0,139.0,56.0,51.0,33.0,70.0,18.0,61.0,127.0,200.0,120.0,42.0,162.0,14.0,63.0,92.0,14.0,219.0,34.0,342.0,185.0,19.0,128.0,66.0,88.0,290.0,,26.0,71.0,38.0,89.0,400.0,6028.0,35.0,15.0,123.0,235.0,36.0,171.0,7.0
2013-03-16,74.0,14.0,37.0,55.0,1118.0,64.0,13.0,15.0,2.0,181.0,79.0,32.0,70.0,310.0,98.0,72.0,37.0,21.0,65.0,15.0,41.0,109.0,152.0,120.0,39.0,112.0,15.0,30.0,84.0,14.0,197.0,33.0,388.0,105.0,11.0,111.0,60.0,64.0,202.0,,18.0,40.0,27.0,56.0,238.0,4890.0,24.0,11.0,92.0,266.0,36.0,205.0,5.0
2013-03-23,63.0,15.0,8.0,43.0,701.0,52.0,0.0,8.0,1.0,176.0,45.0,8.0,70.0,221.0,73.0,22.0,32.0,15.0,54.0,10.0,48.0,86.0,111.0,99.0,26.0,110.0,15.0,12.0,186.0,9.0,121.0,25.0,280.0,55.0,11.0,28.0,32.0,65.0,153.0,,13.0,18.0,24.0,11.0,290.0,3651.0,15.0,7.0,64.0,236.0,19.0,33.0,4.0
2013-03-30,57.0,10.0,19.0,27.0,662.0,32.0,8.0,15.0,0.0,129.0,33.0,16.0,46.0,210.0,23.0,18.0,21.0,24.0,20.0,8.0,17.0,88.0,82.0,87.0,32.0,92.0,8.0,8.0,57.0,12.0,192.0,23.0,235.0,23.0,4.0,66.0,17.0,45.0,150.0,,13.0,19.0,20.0,16.0,88.0,3215.0,16.0,8.0,62.0,125.0,17.0,52.0,5.0
2013-04-06,48.0,11.0,8.0,6.0,452.0,27.0,0.0,7.0,0.0,97.0,22.0,16.0,46.0,157.0,19.0,35.0,13.0,10.0,42.0,6.0,38.0,76.0,49.0,80.0,28.0,69.0,5.0,4.0,55.0,4.0,120.0,18.0,268.0,0.0,3.0,20.0,24.0,30.0,166.0,,11.0,14.0,12.0,14.0,24.0,2713.0,0.0,9.0,38.0,48.0,11.0,32.0,4.0
2013-04-13,45.0,5.0,1.0,0.0,421.0,24.0,0.0,3.0,0.0,61.0,12.0,7.0,48.0,78.0,0.0,21.0,4.0,7.0,8.0,4.0,59.0,66.0,13.0,52.0,27.0,55.0,5.0,11.0,50.0,0.0,83.0,10.0,290.0,0.0,3.0,0.0,4.0,27.0,128.0,,8.0,10.0,7.0,7.0,0.0,1943.0,6.0,10.0,37.0,67.0,7.0,18.0,1.0
2013-04-20,49.0,6.0,16.0,1.0,296.0,22.0,0.0,2.0,0.0,50.0,11.0,14.0,21.0,98.0,0.0,12.0,3.0,1.0,10.0,2.0,59.0,63.0,26.0,46.0,22.0,29.0,0.0,6.0,88.0,0.0,85.0,12.0,268.0,0.0,1.0,0.0,2.0,33.0,52.0,,7.0,10.0,9.0,8.0,0.0,1809.0,0.0,6.0,24.0,110.0,7.0,0.0,2.0
2013-04-27,59.0,2.0,0.0,0.0,335.0,28.0,0.0,1.0,0.0,57.0,13.0,6.0,28.0,72.0,0.0,17.0,6.0,1.0,23.0,0.0,3.0,39.0,4.0,27.0,20.0,13.0,0.0,0.0,35.0,3.0,84.0,10.0,125.0,0.0,0.0,0.0,0.0,27.0,53.0,,11.0,0.0,6.0,0.0,0.0,1105.0,0.0,5.0,3.0,30.0,5.0,0.0,0.0
2013-05-04,54.0,1.0,0.0,0.0,261.0,22.0,0.0,2.0,0.0,47.0,11.0,0.0,23.0,46.0,0.0,1.0,1.0,18.0,9.0,1.0,9.0,32.0,13.0,0.0,11.0,7.0,0.0,0.0,66.0,0.0,41.0,9.0,176.0,0.0,0.0,31.0,0.0,25.0,65.0,,6.0,0.0,2.0,0.0,0.0,938.0,0.0,7.0,6.0,39.0,0.0,0.0,0.0
2013-05-11,44.0,0.0,0.0,2.0,226.0,8.0,0.0,1.0,0.0,0.0,20.0,3.0,20.0,80.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,18.0,0.0,12.0,22.0,0.0,0.0,64.0,0.0,53.0,10.0,186.0,0.0,0.0,0.0,0.0,25.0,57.0,,0.0,0.0,2.0,0.0,15.0,904.0,0.0,10.0,4.0,23.0,0.0,0.0,3.0
2013-05-18,40.0,0.0,0.0,0.0,257.0,11.0,0.0,2.0,0.0,16.0,29.0,3.0,28.0,26.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,21.0,50.0,11.0,8.0,14.0,0.0,0.0,12.0,0.0,80.0,8.0,16.0,0.0,0.0,0.0,0.0,33.0,60.0,,0.0,0.0,0.0,0.0,0.0,703.0,0.0,6.0,10.0,13.0,0.0,0.0,1.0
2013-05-25,47.0,1.0,0.0,10.0,245.0,7.0,0.0,0.0,0.0,0.0,6.0,7.0,22.0,31.0,0.0,0.0,6.0,0.0,0.0,1.0,19.0,36.0,8.0,0.0,10.0,17.0,0.0,0.0,7.0,0.0,95.0,8.0,160.0,0.0,0.0,0.0,0.0,9.0,29.0,,0.0,0.0,0.0,0.0,0.0,636.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,42.0,0.0,0.0,8.0,425.0,3.0,0.0,0.0,0.0,23.0,11.0,0.0,38.0,93.0,3.0,0.0,2.0,9.0,0.0,4.0,0.0,32.0,9.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,71.0,8.0,196.0,0.0,0.0,0.0,0.0,19.0,58.0,,0.0,0.0,0.0,0.0,0.0,938.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,38.0,0.0,0.0,1.0,304.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,25.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,29.0,9.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,85.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,64.0,,0.0,0.0,0.0,0.0,0.0,469.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-06-15,42.0,0.0,0.0,7.0,152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,34.0,12.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,102.0,7.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-22,22.0,1.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,2.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,18.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,37.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,17.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,23.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,47.0,0.0,12.0,9.0,70.0,0.0,0.0,0.0,0.0,0.0,10.0,88.0,15.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,25.0,1.0,0.0,0.0,62.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,1.0,0.0,3.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,44.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-10,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-17,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,31.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0
2013-08-31,37.0,2.0,0.0,1.0,19.0,9.0,0.0,0.0,0.0,29.0,2.0,0.0,16.0,41.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,0.0,36.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2013-09-07,64.0,2.0,0.0,7.0,62.0,12.0,0.0,0.0,5.0,36.0,21.0,0.0,17.0,55.0,0.0,6.0,11.0,0.0,14.0,3.0,9.0,0.0,33.0,3.0,14.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,2.0,0.0,0.0,268.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
2013-09-14,65.0,3.0,0.0,12.0,113.0,14.0,0.0,0.0,5.0,115.0,15.0,2.0,5.0,45.0,0.0,24.0,16.0,0.0,26.0,0.0,5.0,0.0,10.0,27.0,12.0,0.0,0.0,33.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,9.0,32.0,19.0,,0.0,0.0,0.0,0.0,0.0,402.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0
2013-09-21,62.0,4.0,0.0,5.0,117.0,19.0,0.0,0.0,8.0,36.0,10.0,0.0,8.0,127.0,0.0,4.0,4.0,0.0,60.0,0.0,67.0,0.0,0.0,33.0,13.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,37.0,53.0,,0.0,0.0,0.0,0.0,0.0,502.0,0.0,3.0,7.0,0.0,10.0,0.0,3.0
2013-09-28,64.0,4.0,0.0,0.0,152.0,22.0,0.0,0.0,6.0,54.0,32.0,0.0,8.0,73.0,13.0,15.0,12.0,0.0,57.0,0.0,54.0,25.0,29.0,67.0,21.0,0.0,0.0,5.0,11.0,3.0,0.0,14.0,0.0,27.0,1.0,0.0,3.0,15.0,13.0,,2.0,0.0,2.0,0.0,0.0,904.0,0.0,5.0,14.0,0.0,7.0,0.0,1.0
2013-10-05,41.0,7.0,0.0,3.0,132.0,21.0,0.0,3.0,4.0,72.0,20.0,0.0,10.0,114.0,12.0,40.0,14.0,12.0,52.0,0.0,62.0,0.0,20.0,6.0,18.0,22.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,24.0,0.0,1.0,,1.0,0.0,4.0,1.0,31.0,1306.0,39.0,6.0,17.0,13.0,5.0,15.0,1.0
2013-10-12,50.0,6.0,0.0,6.0,230.0,5.0,0.0,2.0,5.0,84.0,20.0,0.0,17.0,88.0,34.0,47.0,10.0,8.0,54.0,0.0,44.0,55.0,21.0,18.0,17.0,19.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,29.0,13.0,11.0,19.0,,0.0,0.0,11.0,0.0,0.0,1474.0,26.0,7.0,26.0,13.0,8.0,0.0,1.0
2013-10-19,63.0,3.0,0.0,18.0,351.0,5.0,0.0,1.0,7.0,95.0,10.0,0.0,15.0,89.0,40.0,44.0,8.0,5.0,41.0,0.0,27.0,33.0,16.0,60.0,17.0,14.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,17.0,2.0,34.0,17.0,6.0,18.0,,3.0,0.0,4.0,0.0,67.0,1541.0,25.0,3.0,20.0,1.0,7.0,5.0,4.0
2013-10-26,70.0,2.0,0.0,9.0,316.0,11.0,0.0,2.0,5.0,81.0,14.0,0.0,22.0,94.0,29.0,32.0,13.0,10.0,38.0,4.0,51.0,43.0,6.0,30.0,19.0,12.0,3.0,18.0,5.0,9.0,0.0,16.0,0.0,9.0,0.0,21.0,7.0,6.0,36.0,,3.0,0.0,7.0,6.0,64.0,1775.0,27.0,5.0,30.0,9.0,10.0,25.0,4.0
2013-11-02,69.0,1.0,7.0,17.0,390.0,6.0,0.0,4.0,4.0,181.0,31.0,0.0,29.0,97.0,49.0,41.0,8.0,14.0,43.0,0.0,43.0,46.0,32.0,59.0,22.0,25.0,4.0,25.0,20.0,6.0,0.0,21.0,0.0,17.0,2.0,48.0,16.0,11.0,54.0,,5.0,6.0,7.0,3.0,34.0,2344.0,37.0,8.0,34.0,33.0,12.0,0.0,4.0
2013-11-09,78.0,4.0,9.0,20.0,273.0,0.0,0.0,5.0,8.0,118.0,41.0,0.0,22.0,88.0,34.0,14.0,9.0,6.0,41.0,6.0,48.0,40.0,31.0,64.0,30.0,11.0,0.0,25.0,3.0,6.0,0.0,12.0,0.0,37.0,3.0,61.0,25.0,0.0,67.0,,9.0,4.0,3.0,17.0,79.0,2277.0,49.0,5.0,41.0,15.0,11.0,12.0,3.0
2013-11-16,59.0,0.0,27.0,17.0,444.0,17.0,0.0,6.0,9.0,131.0,23.0,0.0,31.0,105.0,26.0,33.0,4.0,11.0,51.0,0.0,69.0,27.0,8.0,42.0,36.0,35.0,2.0,0.0,1.0,9.0,0.0,27.0,0.0,28.0,1.0,31.0,40.0,25.0,54.0,,3.0,3.0,3.0,6.0,98.0,2378.0,45.0,3.0,37.0,33.0,9.0,9.0,2.0
