date,hosp_Alabama,hosp_Alaska,hosp_Arizona,hosp_Arkansas,hosp_California,hosp_Colorado,hosp_Connecticut,hosp_Delaware,hosp_District of Columbia,hosp_Florida,hosp_Georgia,hosp_Hawaii,hosp_Idaho,hosp_Illinois,hosp_Indiana,hosp_Iowa,hosp_Kansas,hosp_Kentucky,hosp_Louisiana,hosp_Maine,hosp_Maryland,hosp_Massachusetts,hosp_Michigan,hosp_Minnesota,hosp_Mississippi,hosp_Missouri,hosp_Montana,hosp_Nebraska,hosp_Nevada,hosp_New Hampshire,hosp_New Jersey,hosp_New Mexico,hosp_New York,hosp_North Carolina,hosp_North Dakota,hosp_Ohio,hosp_Oklahoma,hosp_Oregon,hosp_Pennsylvania,hosp_Puerto Rico,hosp_Rhode Island,hosp_South Carolina,hosp_South Dakota,hosp_Tennessee,hosp_Texas,hosp_US,hosp_Utah,hosp_Vermont,hosp_Virginia,hosp_Washington,hosp_West Virginia,hosp_Wisconsin,hosp_Wyoming
2012-12-15,216.0,4.0,90.0,39.0,826.0,28.0,6.0,5.0,5.0,249.0,350.0,13.0,19.0,143.0,21.0,52.0,12.0,21.0,66.0,0.0,62.0,53.0,42.0,34.0,117.0,61.0,2.0,36.0,151.0,0.0,106.0,24.0,344.0,0.0,0.0,0.0,64.0,53.0,119.0,,7.0,20.0,8.0,45.0,259.0,5593.0,11.0,5.0,58.0,30.0,20.0,8.0,0.0
2012-12-22,301.0,2.0,113.0,60.0,1157.0,25.0,13.0,8.0,10.0,511.0,404.0,10.0,51.0,277.0,55.0,69.0,15.0,44.0,75.0,3.0,100.0,69.0,35.0,24.0,139.0,105.0,1.0,20.0,99.0,5.0,192.0,31.0,515.0,43.0,0.0,19.0,75.0,83.0,201.0,,13.0,20.0,14.0,100.0,421.0,7636.0,11.0,7.0,88.0,0.0,16.0,11.0,7.0
2012-12-29,237.0,4.0,48.0,46.0,1181.0,38.0,12.0,8.0,13.0,407.0,326.0,22.0,41.0,333.0,79.0,51.0,26.0,33.0,109.0,5.0,137.0,82.0,59.0,30.0,120.0,117.0,5.0,41.0,125.0,6.0,209.0,35.0,562.0,121.0,0.0,41.0,85.0,91.0,238.0,,18.0,30.0,14.0,114.0,360.0,7770.0,10.0,9.0,101.0,196.0,20.0,59.0,7.0
2013-01-05,194.0,0.0,54.0,56.0,791.0,29.0,14.0,13.0,6.0,271.0,254.0,13.0,32.0,266.0,83.0,20.0,18.0,43.0,86.0,1.0,78.0,57.0,36.0,48.0,90.0,97.0,0.0,32.0,83.0,7.0,151.0,27.0,374.0,113.0,0.0,73.0,56.0,42.0,209.0,,9.0,41.0,13.0,62.0,317.0,5961.0,0.0,9.0,107.0,122.0,17.0,18.0,4.0
2013-01-12,242.0,6.0,64.0,72.0,873.0,35.0,18.0,34.0,7.0,287.0,204.0,9.0,36.0,301.0,114.0,14.0,18.0,24.0,111.0,0.0,85.0,102.0,49.0,28.0,77.0,106.0,5.0,31.0,92.0,5.0,212.0,26.0,460.0,195.0,0.0,104.0,94.0,69.0,232.0,,6.0,79.0,16.0,113.0,451.0,6363.0,59.0,6.0,121.0,93.0,17.0,21.0,5.0
2013-01-19,316.0,7.0,120.0,104.0,955.0,42.0,22.0,27.0,4.0,450.0,170.0,21.0,57.0,385.0,196.0,37.0,32.0,53.0,136.0,8.0,163.0,88.0,77.0,76.0,88.0,101.0,5.0,34.0,120.0,11.0,222.0,34.0,405.0,277.0,3.0,141.0,180.0,79.0,276.0,,8.0,80.0,22.0,141.0,534.0,7937.0,43.0,8.0,191.0,39.0,30.0,49.0,10.0
2013-01-26,362.0,6.0,115.0,110.0,1153.0,70.0,19.0,27.0,4.0,461.0,221.0,29.0,55.0,456.0,325.0,71.0,59.0,74.0,119.0,15.0,146.0,115.0,141.0,84.0,87.0,149.0,4.0,46.0,123.0,10.0,271.0,51.0,446.0,340.0,5.0,223.0,287.0,85.0,445.0,,14.0,124.0,26.0,176.0,653.0,8909.0,4.0,12.0,223.0,148.0,44.0,124.0,12.0
2013-02-02,278.0,18.0,123.0,98.0,1064.0,91.0,36.0,27.0,3.0,509.0,253.0,26.0,62.0,479.0,318.0,82.0,68.0,100.0,174.0,24.0,158.0,143.0,156.0,116.0,91.0,196.0,16.0,66.0,130.0,13.0,252.0,55.0,542.0,392.0,6.0,328.0,266.0,66.0,507.0,,19.0,163.0,28.0,224.0,738.0,10248.0,39.0,14.0,247.0,219.0,51.0,163.0,12.0
2013-02-09,227.0,9.0,150.0,129.0,1243.0,99.0,39.0,28.0,3.0,407.0,255.0,37.0,70.0,407.0,280.0,60.0,66.0,97.0,131.0,26.0,135.0,141.0,206.0,114.0,81.0,190.0,6.0,40.0,116.0,20.0,269.0,48.0,523.0,424.0,9.0,206.0,111.0,90.0,393.0,,25.0,145.0,32.0,222.0,888.0,9579.0,69.0,15.0,238.0,176.0,57.0,159.0,13.0
2013-02-16,248.0,24.0,139.0,137.0,1301.0,116.0,46.0,37.0,1.0,364.0,245.0,49.0,86.0,387.0,272.0,71.0,74.0,78.0,132.0,38.0,112.0,160.0,209.0,145.0,78.0,230.0,13.0,45.0,133.0,18.0,284.0,62.0,540.0,353.0,11.0,204.0,110.0,101.0,377.0,,28.0,125.0,50.0,207.0,918.0,9980.0,53.0,20.0,239.0,285.0,67.0,152.0,11.0
2013-02-23,187.0,14.0,111.0,89.0,1337.0,113.0,46.0,31.0,0.0,278.0,202.0,47.0,89.0,366.0,231.0,72.0,69.0,89.0,96.0,32.0,96.0,151.0,253.0,137.0,62.0,206.0,20.0,88.0,135.0,21.0,322.0,53.0,501.0,262.0,13.0,178.0,92.0,76.0,369.0,,44.0,106.0,48.0,139.0,735.0,8641.0,35.0,14.0,203.0,271.0,70.0,149.0,10.0
2013-03-02,135.0,26.0,64.0,105.0,1282.0,103.0,27.0,29.0,0.0,183.0,133.0,44.0,82.0,349.0,172.0,70.0,64.0,65.0,80.0,31.0,70.0,123.0,191.0,149.0,49.0,157.0,20.0,72.0,174.0,26.0,261.0,47.0,350.0,180.0,14.0,146.0,83.0,80.0,302.0,,26.0,90.0,43.0,128.0,506.0,7100.0,14.0,12.0,165.0,255.0,60.0,174.0,10.0
2013-03-09,112.0,18.0,63.0,47.0,1181.0,76.0,21.0,24.0,0.0,213.0,98.0,43.0,91.0,290.0,128.0,50.0,53.0,33.0,69.0,19.0,61.0,127.0,198.0,130.0,44.0,164.0,15.0,61.0,90.0,14.0,217.0,34.0,350.0,185.0,19.0,130.0,67.0,84.0,286.0,,25.0,71.0,39.0,89.0,397.0,6062.0,35.0,16.0,123.0,233.0,40.0,171.0,7.0
2013-03-16,74.0,12.0,33.0,55.0,1099.0,64.0,13.0,15.0,2.0,181.0,79.0,32.0,68.0,311.0,100.0,63.0,36.0,21.0,65.0,16.0,41.0,109.0,152.0,129.0,39.0,113.0,15.0,30.0,82.0,14.0,195.0,33.0,397.0,106.0,11.0,112.0,60.0,66.0,202.0,,18.0,40.0,27.0,56.0,262.0,4923.0,24.0,11.0,92.0,263.0,40.0,205.0,5.0
2013-03-23,64.0,14.0,6.0,43.0,694.0,52.0,0.0,8.0,2.0,176.0,45.0,8.0,68.0,221.0,75.0,24.0,31.0,15.0,55.0,11.0,48.0,86.0,111.0,107.0,25.0,110.0,15.0,13.0,155.0,9.0,118.0,25.0,286.0,56.0,12.0,29.0,33.0,69.0,153.0,,13.0,18.0,24.0,11.0,302.0,3684.0,15.0,7.0,64.0,234.0,19.0,33.0,4.0
2013-03-30,57.0,10.0,15.0,27.0,659.0,32.0,7.0,15.0,0.0,129.0,33.0,16.0,45.0,210.0,22.0,19.0,20.0,24.0,20.0,9.0,17.0,89.0,82.0,96.0,31.0,92.0,8.0,8.0,57.0,13.0,190.0,23.0,237.0,24.0,4.0,67.0,17.0,45.0,149.0,,13.0,19.0,20.0,16.0,98.0,3249.0,16.0,8.0,63.0,124.0,18.0,52.0,6.0
2013-04-06,48.0,10.0,6.0,6.0,452.0,28.0,0.0,7.0,0.0,99.0,23.0,16.0,46.0,157.0,18.0,35.0,13.0,10.0,42.0,7.0,38.0,76.0,50.0,88.0,27.0,70.0,5.0,4.0,54.0,4.0,117.0,18.0,272.0,0.0,3.0,21.0,25.0,31.0,166.0,,11.0,15.0,12.0,14.0,27.0,2713.0,0.0,9.0,39.0,48.0,11.0,32.0,4.0
2013-04-13,45.0,5.0,0.0,0.0,421.0,24.0,0.0,3.0,0.0,63.0,12.0,7.0,47.0,78.0,0.0,23.0,4.0,7.0,8.0,5.0,59.0,67.0,13.0,49.0,26.0,55.0,5.0,11.0,50.0,0.0,80.0,10.0,294.0,0.0,3.0,0.0,5.0,28.0,128.0,,8.0,10.0,7.0,7.0,0.0,1976.0,6.0,10.0,37.0,66.0,6.0,18.0,1.0
2013-04-20,49.0,6.0,13.0,1.0,300.0,22.0,0.0,2.0,0.0,50.0,12.0,14.0,21.0,99.0,0.0,13.0,3.0,1.0,10.0,3.0,60.0,63.0,26.0,45.0,21.0,29.0,0.0,7.0,85.0,0.0,83.0,12.0,272.0,0.0,1.0,0.0,2.0,35.0,53.0,,7.0,10.0,9.0,8.0,0.0,1842.0,0.0,6.0,24.0,109.0,6.0,0.0,2.0
2013-04-27,59.0,2.0,0.0,0.0,335.0,29.0,0.0,1.0,0.0,59.0,14.0,6.0,28.0,72.0,0.0,18.0,6.0,1.0,23.0,0.0,3.0,39.0,4.0,25.0,18.0,14.0,0.0,0.0,35.0,3.0,82.0,11.0,123.0,0.0,0.0,0.0,0.0,28.0,53.0,,11.0,0.0,6.0,0.0,0.0,1139.0,0.0,5.0,4.0,30.0,4.0,0.0,0.0
2013-05-04,54.0,2.0,0.0,0.0,261.0,22.0,0.0,2.0,0.0,47.0,11.0,0.0,23.0,48.0,0.0,4.0,0.0,18.0,9.0,1.0,9.0,32.0,13.0,0.0,10.0,7.0,0.0,0.0,65.0,0.0,40.0,9.0,178.0,0.0,0.0,32.0,0.0,25.0,66.0,,6.0,0.0,2.0,0.0,0.0,971.0,0.0,7.0,6.0,39.0,0.0,0.0,0.0
2013-05-11,45.0,0.0,0.0,2.0,226.0,8.0,0.0,1.0,0.0,2.0,20.0,3.0,20.0,80.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,18.0,0.0,11.0,22.0,0.0,0.0,63.0,0.0,51.0,10.0,186.0,0.0,0.0,0.0,0.0,25.0,57.0,,0.0,0.0,2.0,0.0,21.0,938.0,0.0,10.0,4.0,23.0,0.0,0.0,3.0
2013-05-18,40.0,0.0,0.0,0.0,257.0,11.0,0.0,2.0,0.0,18.0,29.0,3.0,28.0,26.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,51.0,7.0,7.0,14.0,0.0,0.0,12.0,0.0,77.0,8.0,12.0,0.0,0.0,0.0,0.0,36.0,60.0,,0.0,0.0,0.0,0.0,0.0,703.0,0.0,6.0,11.0,13.0,0.0,0.0,1.0
2013-05-25,47.0,1.0,0.0,10.0,249.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,22.0,33.0,0.0,0.0,6.0,0.0,0.0,1.0,19.0,36.0,8.0,0.0,9.0,18.0,0.0,0.0,7.0,0.0,92.0,8.0,160.0,0.0,0.0,0.0,0.0,9.0,29.0,,0.0,0.0,0.0,0.0,0.0,670.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,43.0,0.0,0.0,8.0,425.0,4.0,0.0,0.0,0.0,25.0,12.0,0.0,37.0,93.0,5.0,0.0,1.0,9.0,0.0,5.0,0.0,32.0,10.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,68.0,8.0,196.0,0.0,0.0,0.0,0.0,20.0,58.0,,0.0,0.0,0.0,0.0,0.0,971.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
2013-06-08,38.0,1.0,0.0,2.0,308.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,9.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,82.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,,0.0,0.0,0.0,0.0,0.0,502.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-06-15,42.0,0.0,0.0,8.0,152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,35.0,12.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,99.0,7.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-06-22,22.0,2.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,2.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,38.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,17.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,24.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,47.0,0.0,12.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,11.0,87.0,15.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-13,25.0,1.0,0.0,0.0,66.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,1.0,0.0,4.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-07-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,3.0,0.0,0.0,45.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-10,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2013-08-17,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2013-08-24,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,7.0,0.0,32.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2013-08-31,37.0,2.0,0.0,1.0,23.0,9.0,0.0,0.0,0.0,29.0,3.0,0.0,16.0,43.0,0.0,2.0,0.0,0.0,5.0,4.0,15.0,0.0,37.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2013-09-07,64.0,2.0,0.0,7.0,66.0,13.0,0.0,0.0,5.0,36.0,21.0,0.0,17.0,56.0,0.0,8.0,12.0,0.0,14.0,4.0,9.0,0.0,33.0,0.0,13.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,2.0,0.0,9.0,301.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
2013-09-14,65.0,3.0,0.0,12.0,117.0,14.0,0.0,0.0,5.0,115.0,15.0,2.0,5.0,45.0,0.0,25.0,15.0,0.0,26.0,0.0,5.0,0.0,10.0,24.0,11.0,0.0,0.0,33.0,4.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,9.0,34.0,21.0,,0.0,0.0,0.0,0.0,0.0,435.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0
2013-09-21,62.0,5.0,0.0,5.0,121.0,19.0,0.0,0.0,8.0,38.0,10.0,0.0,8.0,127.0,0.0,5.0,4.0,0.0,60.0,0.0,67.0,0.0,0.0,30.0,12.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,39.0,54.0,,0.0,0.0,0.0,0.0,0.0,536.0,0.0,3.0,7.0,0.0,10.0,0.0,3.0
2013-09-28,64.0,5.0,0.0,0.0,152.0,22.0,0.0,0.0,6.0,54.0,33.0,0.0,8.0,73.0,13.0,17.0,12.0,0.0,57.0,0.0,55.0,25.0,29.0,71.0,20.0,0.0,0.0,5.0,11.0,3.0,0.0,14.0,0.0,27.0,1.0,0.0,3.0,15.0,14.0,,2.0,0.0,2.0,1.0,0.0,938.0,0.0,5.0,15.0,0.0,5.0,0.0,1.0
2013-10-05,41.0,7.0,0.0,3.0,136.0,21.0,0.0,3.0,4.0,75.0,21.0,0.0,10.0,115.0,12.0,38.0,13.0,13.0,52.0,0.0,62.0,0.0,21.0,3.0,16.0,22.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,24.0,0.0,1.0,,2.0,0.0,4.0,1.0,34.0,1340.0,39.0,6.0,18.0,14.0,5.0,15.0,1.0
2013-10-12,51.0,6.0,0.0,6.0,234.0,5.0,0.0,2.0,5.0,86.0,21.0,0.0,17.0,88.0,38.0,45.0,10.0,8.0,54.0,0.0,44.0,55.0,21.0,14.0,16.0,19.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,29.0,13.0,10.0,21.0,,0.0,0.0,11.0,0.0,0.0,1507.0,26.0,7.0,27.0,13.0,7.0,0.0,1.0
2013-10-19,63.0,3.0,0.0,18.0,351.0,5.0,0.0,1.0,7.0,95.0,11.0,0.0,15.0,89.0,43.0,42.0,9.0,5.0,41.0,0.0,27.0,34.0,16.0,60.0,16.0,14.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,17.0,2.0,34.0,17.0,6.0,18.0,,3.0,0.0,4.0,0.0,73.0,1574.0,26.0,3.0,20.0,1.0,6.0,5.0,4.0
2013-10-26,70.0,2.0,0.0,9.0,316.0,12.0,0.0,2.0,5.0,84.0,15.0,0.0,22.0,95.0,31.0,32.0,13.0,10.0,38.0,5.0,51.0,43.0,7.0,28.0,18.0,12.0,3.0,19.0,5.0,9.0,0.0,16.0,0.0,9.0,0.0,21.0,7.0,6.0,38.0,,3.0,0.0,7.0,7.0,70.0,1809.0,28.0,5.0,30.0,9.0,9.0,25.0,4.0
2013-11-02,69.0,2.0,5.0,17.0,390.0,6.0,0.0,4.0,4.0,183.0,32.0,0.0,28.0,97.0,52.0,39.0,9.0,14.0,43.0,0.0,43.0,47.0,33.0,59.0,21.0,25.0,4.0,25.0,20.0,6.0,0.0,22.0,0.0,18.0,2.0,48.0,16.0,10.0,56.0,,5.0,6.0,7.0,3.0,37.0,2378.0,37.0,8.0,34.0,33.0,12.0,0.0,4.0
2013-11-09,78.0,4.0,6.0,21.0,273.0,0.0,0.0,5.0,8.0,118.0,41.0,0.0,22.0,88.0,37.0,16.0,10.0,7.0,42.0,7.0,48.0,41.0,32.0,66.0,29.0,11.0,0.0,25.0,3.0,7.0,0.0,12.0,0.0,37.0,3.0,62.0,26.0,0.0,67.0,,9.0,4.0,3.0,17.0,82.0,2311.0,49.0,5.0,41.0,15.0,11.0,12.0,3.0
2013-11-16,59.0,0.0,22.0,18.0,444.0,18.0,0.0,6.0,9.0,131.0,24.0,0.0,31.0,105.0,27.0,32.0,4.0,11.0,51.0,0.0,70.0,28.0,9.0,41.0,34.0,36.0,2.0,0.0,1.0,9.0,0.0,27.0,0.0,28.0,1.0,31.0,40.0,25.0,54.0,,3.0,3.0,3.0,6.0,110.0,2411.0,45.0,3.0,37.0,34.0,7.0,9.0,2.0
